SubjectLabel,SubjectID,DirectionCount,Method,MethodLabel,Metric,Value_dB
P0074,74,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.27256432911432
P0074,74,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.26190998458292
P0074,74,14,MCA,MCA,MeasuredDomainERB,1.37873103215569
P0074,74,14,MCA,MCA,Contralateral25ERB,2.61016769424062
P0074,74,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.85929100040474
P0074,74,14,MCA,MCA,HorizontalILDMAE,0.950045245955671
P0074,74,26,SHOnly,SH only,MeasuredDomainERB,2.80161259278311
P0074,74,26,SHOnly,SH only,Contralateral25ERB,3.71176590202871
P0074,74,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.0804010232506
P0074,74,26,SHOnly,SH only,HorizontalILDMAE,2.94327945568726
P0074,74,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.89714142123314
P0074,74,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.14664569937651
P0074,74,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.30139140969379
P0074,74,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.75399128132644
P0074,74,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.8856669850521
P0074,74,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.01752924423437
P0074,74,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.85756968254744
P0074,74,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.6798745753845
P0074,74,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.76204320028113
P0074,74,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,1.95505858536322
P0074,74,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.69756022794598
P0074,74,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.61275410158597
P0074,74,26,MCA,MCA,MeasuredDomainERB,1.01825971473619
P0074,74,26,MCA,MCA,Contralateral25ERB,1.63990850678944
P0074,74,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.99600728797879
P0074,74,26,MCA,MCA,HorizontalILDMAE,0.758355436218815
P0080,80,6,SHOnly,SH only,MeasuredDomainERB,3.33720735319156
P0080,80,6,SHOnly,SH only,Contralateral25ERB,3.03626878627015
P0080,80,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.75443829700413
P0080,80,6,SHOnly,SH only,HorizontalILDMAE,2.77005462757283
P0080,80,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.72440391900429
P0080,80,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.64041737175108
P0080,80,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.31981564403658
P0080,80,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.38419834287161
P0080,80,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.53470417684349
P0080,80,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.86701823650393
P0080,80,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.95256996327506
P0080,80,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.62146395503221
P0080,80,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.65328296073155
P0080,80,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.92032794426783
P0080,80,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.08043811642994
P0080,80,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.49096300481908
P0080,80,6,MCA,MCA,MeasuredDomainERB,2.21291952277856
P0080,80,6,MCA,MCA,Contralateral25ERB,2.30944614668313
P0080,80,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.88493432114893
P0080,80,6,MCA,MCA,HorizontalILDMAE,1.2800452225148
P0080,80,14,SHOnly,SH only,MeasuredDomainERB,2.87170157582147
P0080,80,14,SHOnly,SH only,Contralateral25ERB,6.09806674551863
P0080,80,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.5098066513927
P0080,80,14,SHOnly,SH only,HorizontalILDMAE,4.73036127309861
P0080,80,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.80844638082422
P0080,80,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.61194075943517
P0080,80,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.95709868816629
P0080,80,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.31237489009667
P0080,80,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.04213866308626
P0080,80,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.65633573546238
P0080,80,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.65749980999751
P0080,80,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.23488256374306
P0080,80,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.02715088305298
P0080,80,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.65032190260474
P0080,80,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.51794605042678
P0080,80,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.12443437055203
P0080,80,14,MCA,MCA,MeasuredDomainERB,1.28650190635352
P0080,80,14,MCA,MCA,Contralateral25ERB,2.57433129750717
P0080,80,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.03508638625363
P0080,80,14,MCA,MCA,HorizontalILDMAE,0.817715666733245
P0080,80,26,SHOnly,SH only,MeasuredDomainERB,2.8615257714024
P0080,80,26,SHOnly,SH only,Contralateral25ERB,4.64827567920513
P0080,80,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.1766948556319
P0080,80,26,SHOnly,SH only,HorizontalILDMAE,4.87881924913661
P0080,80,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.92905476116533
P0080,80,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.07799350521372
P0080,80,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.0285307379269
P0080,80,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.88778735865018
P0080,80,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.94786188544613
P0080,80,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.20951034709367
P0080,80,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.51743540513234
P0080,80,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.17337480766115
P0080,80,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.82435091277161
P0080,80,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.1866223762358
P0080,80,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.3408614479848
P0080,80,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.07335482882
P0080,80,26,MCA,MCA,MeasuredDomainERB,1.05083437253097
P0080,80,26,MCA,MCA,Contralateral25ERB,1.76793618700544
P0080,80,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.6519351072364
P0080,80,26,MCA,MCA,HorizontalILDMAE,0.576260007713867
P0081,81,6,SHOnly,SH only,MeasuredDomainERB,3.54102620026992
P0081,81,6,SHOnly,SH only,Contralateral25ERB,2.93452145178354
P0081,81,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,7.28700906021002
P0081,81,6,SHOnly,SH only,HorizontalILDMAE,2.80949619628478
P0081,81,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.95925103878953
P0081,81,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.46898228804689
P0081,81,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.7344958006684
P0081,81,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.67384840410295
P0081,81,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.70526296229897
P0081,81,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.72426600372751
P0081,81,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.68189513016591
P0081,81,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.57415576947084
P0081,81,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.88378352797629
P0081,81,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.86412946721409
P0081,81,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.69188529680742
P0081,81,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.37311561756564
P0081,81,6,MCA,MCA,MeasuredDomainERB,2.20826167929299
P0081,81,6,MCA,MCA,Contralateral25ERB,2.29876217903189
P0081,81,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.66076129751713
P0081,81,6,MCA,MCA,HorizontalILDMAE,1.83472609912979
P0081,81,14,SHOnly,SH only,MeasuredDomainERB,2.75193176807828
P0081,81,14,SHOnly,SH only,Contralateral25ERB,5.11463188193376
P0081,81,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.99288923205808
P0081,81,14,SHOnly,SH only,HorizontalILDMAE,4.26414475631441
P0081,81,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.88343298795438
P0081,81,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.72757755910032
P0081,81,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.66462284802164
P0081,81,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.89896090377275
P0081,81,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.08781514352884
P0081,81,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.46238249247477
P0081,81,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.79829713178838
P0081,81,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.78763849444464
P0081,81,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.02994734416046
P0081,81,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.43784216335955
P0081,81,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.63607577505608
P0081,81,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.70121939891513
P0081,81,14,MCA,MCA,MeasuredDomainERB,1.36716800692503
P0081,81,14,MCA,MCA,Contralateral25ERB,3.04005098375255
P0081,81,14,MCA,MCA,ContralateralHemisphereHighFrequency,4.76455416600172
P0081,81,14,MCA,MCA,HorizontalILDMAE,1.08451457184025
P0081,81,26,SHOnly,SH only,MeasuredDomainERB,2.58772219662603
P0081,81,26,SHOnly,SH only,Contralateral25ERB,4.01426175581095
P0081,81,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.28804602083513
P0081,81,26,SHOnly,SH only,HorizontalILDMAE,3.13163957159688
P0081,81,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.82250546363883
P0081,81,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.27501086579203
P0081,81,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.25801005910645
P0081,81,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.96340698409761
P0081,81,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.96334362238047
P0081,81,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.38717301281971
P0081,81,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.13143081991346
P0081,81,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.53233796100288
P0081,81,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.85524916753474
P0081,81,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.34522103647036
P0081,81,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.07246301558641
P0081,81,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.56494466135497
P0081,81,26,MCA,MCA,MeasuredDomainERB,1.03523532443458
P0081,81,26,MCA,MCA,Contralateral25ERB,1.9585322090442
P0081,81,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.06651136606329
P0081,81,26,MCA,MCA,HorizontalILDMAE,0.819077948433638
P0090,90,6,SHOnly,SH only,MeasuredDomainERB,3.18105465586941
P0090,90,6,SHOnly,SH only,Contralateral25ERB,2.75593685439439
P0090,90,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.74150474270912
P0090,90,6,SHOnly,SH only,HorizontalILDMAE,1.90484641150759
P0090,90,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.82783918883135
P0090,90,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.42173795206823
P0090,90,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.33098160045003
P0090,90,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.04121814773148
P0090,90,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.72449746055079
P0090,90,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.71220646201804
P0090,90,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.25585127365833
P0090,90,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.87320963174675
P0090,90,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.88406749952288
P0090,90,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.91746081145491
P0090,90,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.11580755609037
P0090,90,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.52142322859614
P0090,90,6,MCA,MCA,MeasuredDomainERB,2.23281396855409
P0090,90,6,MCA,MCA,Contralateral25ERB,2.09687511157185
P0090,90,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.67126144378915
P0090,90,6,MCA,MCA,HorizontalILDMAE,1.55396029279268
P0090,90,14,SHOnly,SH only,MeasuredDomainERB,2.96980483468396
P0090,90,14,SHOnly,SH only,Contralateral25ERB,5.24132020151524
P0090,90,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.7847552154349
P0090,90,14,SHOnly,SH only,HorizontalILDMAE,3.92540505328523
P0090,90,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.87773900918652
P0090,90,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.56879448952987
P0090,90,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.93193455664911
P0090,90,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.10067070576849
P0090,90,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.07711961658449
P0090,90,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.30617182625773
P0090,90,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.42214726123029
P0090,90,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.19884036127673
P0090,90,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.02688085367419
P0090,90,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.26966365251086
P0090,90,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.32177777566534
P0090,90,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.10990516361106
P0090,90,14,MCA,MCA,MeasuredDomainERB,1.49010310596351
P0090,90,14,MCA,MCA,Contralateral25ERB,2.5487553131633
P0090,90,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.17394532044291
P0090,90,14,MCA,MCA,HorizontalILDMAE,0.914384172979899
P0090,90,26,SHOnly,SH only,MeasuredDomainERB,2.73340323660443
P0090,90,26,SHOnly,SH only,Contralateral25ERB,4.3627738864023
P0090,90,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.61290399038128
P0090,90,26,SHOnly,SH only,HorizontalILDMAE,3.12789049099652
P0090,90,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.98412272524045
P0090,90,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.19501707266405
P0090,90,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.82703171390784
P0090,90,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.33338101181087
P0090,90,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.07169854294747
P0090,90,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.31849390297541
P0090,90,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.43689606506997
P0090,90,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.03572916782934
P0090,90,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.93364868814686
P0090,90,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.26112175507591
P0090,90,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.35471718097087
P0090,90,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.08333494291569
P0090,90,26,MCA,MCA,MeasuredDomainERB,1.10697376874211
P0090,90,26,MCA,MCA,Contralateral25ERB,1.80190820680517
P0090,90,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.49631058461642
P0090,90,26,MCA,MCA,HorizontalILDMAE,0.822633315157955
P0091,91,6,SHOnly,SH only,MeasuredDomainERB,3.20553735385385
P0091,91,6,SHOnly,SH only,Contralateral25ERB,2.67768117298449
P0091,91,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.63599775056092
P0091,91,6,SHOnly,SH only,HorizontalILDMAE,2.1781425803686
P0091,91,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.84943772084088
P0091,91,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.67577423132641
P0091,91,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.74884413966334
P0091,91,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.75136409211631
P0091,91,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.67757047125926
P0091,91,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.9160865046759
P0091,91,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.37886761246514
P0091,91,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.43107894919177
P0091,91,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.80011497567614
P0091,91,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,3.0713888551099
P0091,91,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.42450969813789
P0091,91,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.13944000744628
P0091,91,6,MCA,MCA,MeasuredDomainERB,2.08852415155784
P0091,91,6,MCA,MCA,Contralateral25ERB,2.39203604525132
P0091,91,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.06767638611612
P0091,91,6,MCA,MCA,HorizontalILDMAE,1.81183789241333
P0091,91,14,SHOnly,SH only,MeasuredDomainERB,2.77945862083118
P0091,91,14,SHOnly,SH only,Contralateral25ERB,5.41216320442834
P0091,91,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.8111113663715
P0091,91,14,SHOnly,SH only,HorizontalILDMAE,4.07775106420496
P0091,91,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.77858274893438
P0091,91,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.56177541259376
P0091,91,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.33833489863976
P0091,91,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.2839538961303
P0091,91,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.0168335932204
P0091,91,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.84666514089683
P0091,91,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.70636764523311
P0091,91,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.40208608590575
P0091,91,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.0223950161005
P0091,91,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.78110376164426
P0091,91,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.79370217114832
P0091,91,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.3170504677484
P0091,91,14,MCA,MCA,MeasuredDomainERB,1.41424315962276
P0091,91,14,MCA,MCA,Contralateral25ERB,2.94235511652926
P0091,91,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.47072649370256
P0091,91,14,MCA,MCA,HorizontalILDMAE,1.07774367056281
P0091,91,26,SHOnly,SH only,MeasuredDomainERB,2.79542385162025
P0091,91,26,SHOnly,SH only,Contralateral25ERB,4.29669948774697
P0091,91,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.65780369123286
P0091,91,26,SHOnly,SH only,HorizontalILDMAE,3.75679937790253
P0091,91,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.810440562271
P0091,91,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.42333359853003
P0091,91,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.80397762688629
P0091,91,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.25308948123412
P0091,91,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.81389211607811
P0091,91,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.32295171231462
P0091,91,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.33974204602229
P0091,91,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.29602186119569
P0091,91,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.72809177170136
P0091,91,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.30090282161868
P0091,91,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.30500049063485
P0091,91,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.37569105210655
P0091,91,26,MCA,MCA,MeasuredDomainERB,1.12223083031146
P0091,91,26,MCA,MCA,Contralateral25ERB,2.03677621018261
P0091,91,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.77095642908801
P0091,91,26,MCA,MCA,HorizontalILDMAE,0.617983552814225
P0094,94,6,SHOnly,SH only,MeasuredDomainERB,3.25881743482887
P0094,94,6,SHOnly,SH only,Contralateral25ERB,2.87024137247232
P0094,94,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,7.26328140612334
P0094,94,6,SHOnly,SH only,HorizontalILDMAE,2.46874492656036
P0094,94,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.68250065593466
P0094,94,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.37354625701856
P0094,94,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.88914380937426
P0094,94,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.57231223243909
P0094,94,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.50698900884309
P0094,94,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.6622258790913
P0094,94,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.6931427875991
P0094,94,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.41786688604406
P0094,94,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.6034952350441
P0094,94,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.82711962209631
P0094,94,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.86129441865264
P0094,94,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.01246382572952
P0094,94,6,MCA,MCA,MeasuredDomainERB,2.13608050126517
P0094,94,6,MCA,MCA,Contralateral25ERB,2.25838536909889
P0094,94,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.97208268598744
P0094,94,6,MCA,MCA,HorizontalILDMAE,2.30734236623839
P0094,94,14,SHOnly,SH only,MeasuredDomainERB,2.65656420991939
P0094,94,14,SHOnly,SH only,Contralateral25ERB,5.09481405340386
P0094,94,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.5959867029709
P0094,94,14,SHOnly,SH only,HorizontalILDMAE,3.47433202631253
P0094,94,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.92041974696297
P0094,94,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.84165465204307
P0094,94,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,7.23124092145117
P0094,94,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.2104065330651
P0094,94,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.98337328677684
P0094,94,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.51937900165674
P0094,94,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.18992223763818
P0094,94,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.46108589176362
P0094,94,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.99917407558124
P0094,94,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.50293494489672
P0094,94,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.24516731635084
P0094,94,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.39464629935913
P0094,94,14,MCA,MCA,MeasuredDomainERB,1.54560430484031
P0094,94,14,MCA,MCA,Contralateral25ERB,2.76482206632404
P0094,94,14,MCA,MCA,ContralateralHemisphereHighFrequency,6.43172167494376
P0094,94,14,MCA,MCA,HorizontalILDMAE,1.03651733728288
P0094,94,26,SHOnly,SH only,MeasuredDomainERB,2.6737221034419
P0094,94,26,SHOnly,SH only,Contralateral25ERB,3.78419525348657
P0094,94,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.88421772152897
P0094,94,26,SHOnly,SH only,HorizontalILDMAE,3.0279448418062
