Seed,SubjectLabel,SubjectID,Variant,Metric,Unit,Value
20260822,P0166,166,FiLM-SIREN E130,ITDWeightedMAE,us,18.718454730498372
20260822,P0166,166,FiLM-SIREN E130,FullSphereLSD,dB,3.9682705697384191
20260822,P0166,166,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.50363290309906006
20260822,P0166,166,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.32274377346038818
20260822,P0166,166,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.56472247838973999
20260822,P0166,166,FSC E190,FullSphereERB,dB,0.805718121443048
20260822,P0166,166,FSC E190,Contralateral25ERB,dB,1.1762945884111899
20260822,P0166,166,FSC E190,ERBBandILDMean,dB,1.3980460166931152
20260822,P0166,166,FSC E190,ITDWeightedMAE,us,18.677744854028091
20260822,P0166,166,FSC E190,FullSphereLSD,dB,3.6265169525019019
20260822,P0166,166,FSC E190,HFFirstDifferenceMAE,dB/bin,0.41384682059288025
20260822,P0166,166,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.24402812123298645
20260822,P0166,166,FSC E190,MultiScaleNotchDepthMAE,dB,0.48111248016357422
20260823,P0166,166,FiLM-SIREN E130,FullSphereERB,dB,0.84437245471099298
20260823,P0166,166,FiLM-SIREN E130,Contralateral25ERB,dB,1.23475157642878
20260823,P0166,166,FiLM-SIREN E130,ERBBandILDMean,dB,1.4679661989212036
20260823,P0166,166,FiLM-SIREN E130,ITDWeightedMAE,us,18.723295645930662
20260823,P0166,166,FiLM-SIREN E130,FullSphereLSD,dB,3.9416420187709291
20260823,P0166,166,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.48472732305526733
20260823,P0166,166,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.29575571417808533
20260823,P0166,166,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.55275601148605347
20260823,P0166,166,FSC E190,FullSphereERB,dB,0.81131217380416798
20260823,P0166,166,FSC E190,Contralateral25ERB,dB,1.22097546551225
20260823,P0166,166,FSC E190,ERBBandILDMean,dB,1.3984724283218384
20260823,P0166,166,FSC E190,ITDWeightedMAE,us,18.692907354940999
20260823,P0166,166,FSC E190,FullSphereLSD,dB,3.6148870947326328
20260823,P0166,166,FSC E190,HFFirstDifferenceMAE,dB/bin,0.41177213191986084
20260823,P0166,166,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.23784466087818146
20260823,P0166,166,FSC E190,MultiScaleNotchDepthMAE,dB,0.48095139861106873
20260821,P0167,167,FiLM-SIREN E130,FullSphereERB,dB,0.79701575524134405
20260821,P0167,167,FiLM-SIREN E130,Contralateral25ERB,dB,1.1723798702575501
20260821,P0167,167,FiLM-SIREN E130,ERBBandILDMean,dB,1.5584043264389038
20260821,P0167,167,FiLM-SIREN E130,ITDWeightedMAE,us,17.769118356124405
20260821,P0167,167,FiLM-SIREN E130,FullSphereLSD,dB,3.9855501631612049
20260821,P0167,167,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.63610184192657471
20260821,P0167,167,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.45328196883201599
20260821,P0167,167,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.68124312162399292
20260821,P0167,167,FSC E190,FullSphereERB,dB,0.76822748184710299
20260821,P0167,167,FSC E190,Contralateral25ERB,dB,1.1651999059477101
20260821,P0167,167,FSC E190,ERBBandILDMean,dB,1.498540997505188
20260821,P0167,167,FSC E190,ITDWeightedMAE,us,17.743104309171791
20260821,P0167,167,FSC E190,FullSphereLSD,dB,3.7406151886158989
20260821,P0167,167,FSC E190,HFFirstDifferenceMAE,dB/bin,0.53281581401824951
20260821,P0167,167,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.34503990411758423
20260821,P0167,167,FSC E190,MultiScaleNotchDepthMAE,dB,0.59511798620223999
20260822,P0167,167,FiLM-SIREN E130,FullSphereERB,dB,0.81212520782693398
20260822,P0167,167,FiLM-SIREN E130,Contralateral25ERB,dB,1.25624287308077
20260822,P0167,167,FiLM-SIREN E130,ERBBandILDMean,dB,1.5771758556365967
20260822,P0167,167,FiLM-SIREN E130,ITDWeightedMAE,us,17.675205303027976
20260822,P0167,167,FiLM-SIREN E130,FullSphereLSD,dB,4.0104987298986758
20260822,P0167,167,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.61589312553405762
20260822,P0167,167,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.42268320918083191
20260822,P0167,167,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.67205405235290527
20260822,P0167,167,FSC E190,FullSphereERB,dB,0.78066449020347195
20260822,P0167,167,FSC E190,Contralateral25ERB,dB,1.23414663307709
20260822,P0167,167,FSC E190,ERBBandILDMean,dB,1.4928257465362549
20260822,P0167,167,FSC E190,ITDWeightedMAE,us,17.665734125574929
20260822,P0167,167,FSC E190,FullSphereLSD,dB,3.7660168504802711
20260822,P0167,167,FSC E190,HFFirstDifferenceMAE,dB/bin,0.52829724550247192
20260822,P0167,167,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.3348405659198761
20260822,P0167,167,FSC E190,MultiScaleNotchDepthMAE,dB,0.59271067380905151
20260823,P0167,167,FiLM-SIREN E130,FullSphereERB,dB,0.794227758845367
20260823,P0167,167,FiLM-SIREN E130,Contralateral25ERB,dB,1.2013622761510001
20260823,P0167,167,FiLM-SIREN E130,ERBBandILDMean,dB,1.5521258115768433
20260823,P0167,167,FiLM-SIREN E130,ITDWeightedMAE,us,17.765565890406798
20260823,P0167,167,FiLM-SIREN E130,FullSphereLSD,dB,4.0186273475749523
20260823,P0167,167,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.61903202533721924
20260823,P0167,167,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.42655450105667114
20260823,P0167,167,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.67148137092590332
20260823,P0167,167,FSC E190,FullSphereERB,dB,0.76753974813540204
20260823,P0167,167,FSC E190,Contralateral25ERB,dB,1.19681364108768
20260823,P0167,167,FSC E190,ERBBandILDMean,dB,1.468613862991333
20260823,P0167,167,FSC E190,ITDWeightedMAE,us,17.794687887826221
20260823,P0167,167,FSC E190,FullSphereLSD,dB,3.735592743074196
20260823,P0167,167,FSC E190,HFFirstDifferenceMAE,dB/bin,0.530647873878479
20260823,P0167,167,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.34153315424919128
20260823,P0167,167,FSC E190,MultiScaleNotchDepthMAE,dB,0.59312540292739868
20260821,P0170,170,FiLM-SIREN E130,FullSphereERB,dB,0.83610917665940898
20260821,P0170,170,FiLM-SIREN E130,Contralateral25ERB,dB,1.28410438140239
20260821,P0170,170,FiLM-SIREN E130,ERBBandILDMean,dB,1.5703325271606445
20260821,P0170,170,FiLM-SIREN E130,ITDWeightedMAE,us,15.604293564090055
20260821,P0170,170,FiLM-SIREN E130,FullSphereLSD,dB,3.9273042334294663
20260821,P0170,170,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.43554449081420898
20260821,P0170,170,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.23044079542160034
20260821,P0170,170,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.60466593503952026
20260821,P0170,170,FSC E190,FullSphereERB,dB,0.80740992855115601
20260821,P0170,170,FSC E190,Contralateral25ERB,dB,1.26832841619162
20260821,P0170,170,FSC E190,ERBBandILDMean,dB,1.5080839395523071
20260821,P0170,170,FSC E190,ITDWeightedMAE,us,15.598734136081015
20260821,P0170,170,FSC E190,FullSphereLSD,dB,3.6490748006100775
20260821,P0170,170,FSC E190,HFFirstDifferenceMAE,dB/bin,0.37309813499450684
20260821,P0170,170,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.18215090036392212
20260821,P0170,170,FSC E190,MultiScaleNotchDepthMAE,dB,0.53170496225357056
20260822,P0170,170,FiLM-SIREN E130,FullSphereERB,dB,0.82290515402463804
20260822,P0170,170,FiLM-SIREN E130,Contralateral25ERB,dB,1.28236312265761
20260822,P0170,170,FiLM-SIREN E130,ERBBandILDMean,dB,1.5843304395675659
20260822,P0170,170,FiLM-SIREN E130,ITDWeightedMAE,us,15.612237216350724
20260822,P0170,170,FiLM-SIREN E130,FullSphereLSD,dB,3.886255750609704
20260822,P0170,170,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.43547174334526062
20260822,P0170,170,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.22995300590991974
20260822,P0170,170,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.60392290353775024
20260822,P0170,170,FSC E190,FullSphereERB,dB,0.79182092297033102
20260822,P0170,170,FSC E190,Contralateral25ERB,dB,1.2561573786595499
20260822,P0170,170,FSC E190,ERBBandILDMean,dB,1.5226798057556152
20260822,P0170,170,FSC E190,ITDWeightedMAE,us,15.598624343027701
20260822,P0170,170,FSC E190,FullSphereLSD,dB,3.6167441144755981
20260822,P0170,170,FSC E190,HFFirstDifferenceMAE,dB/bin,0.37222614884376526
20260822,P0170,170,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.18118774890899658
20260822,P0170,170,FSC E190,MultiScaleNotchDepthMAE,dB,0.53232884407043457
20260823,P0170,170,FiLM-SIREN E130,FullSphereERB,dB,0.81619290745681405
20260823,P0170,170,FiLM-SIREN E130,Contralateral25ERB,dB,1.2561435841080799
20260823,P0170,170,FiLM-SIREN E130,ERBBandILDMean,dB,1.5415080785751343
20260823,P0170,170,FiLM-SIREN E130,ITDWeightedMAE,us,15.522343683193936
20260823,P0170,170,FiLM-SIREN E130,FullSphereLSD,dB,3.8847214222503235
20260823,P0170,170,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.43321853876113892
20260823,P0170,170,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.22589896619319916
20260823,P0170,170,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.60412269830703735
20260823,P0170,170,FSC E190,FullSphereERB,dB,0.79225988549364301
20260823,P0170,170,FSC E190,Contralateral25ERB,dB,1.2367197179270399
20260823,P0170,170,FSC E190,ERBBandILDMean,dB,1.4933930635452271
20260823,P0170,170,FSC E190,ITDWeightedMAE,us,15.508299352265794
20260823,P0170,170,FSC E190,FullSphereLSD,dB,3.6143529369610046
20260823,P0170,170,FSC E190,HFFirstDifferenceMAE,dB/bin,0.37260478734970093
20260823,P0170,170,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.18151120841503143
20260823,P0170,170,FSC E190,MultiScaleNotchDepthMAE,dB,0.53350836038589478
20260821,P0171,171,FiLM-SIREN E130,FullSphereERB,dB,0.77282621512156202
20260821,P0171,171,FiLM-SIREN E130,Contralateral25ERB,dB,1.1849914849816701
20260821,P0171,171,FiLM-SIREN E130,ERBBandILDMean,dB,1.510595440864563
20260821,P0171,171,FiLM-SIREN E130,ITDWeightedMAE,us,17.286035131400205
20260821,P0171,171,FiLM-SIREN E130,FullSphereLSD,dB,3.6072220191064042
20260821,P0171,171,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.59201717376708984
20260821,P0171,171,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.42281246185302734
20260821,P0171,171,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.63039588928222656
20260821,P0171,171,FSC E190,FullSphereERB,dB,0.75280623563114502
20260821,P0171,171,FSC E190,Contralateral25ERB,dB,1.17940047432664
20260821,P0171,171,FSC E190,ERBBandILDMean,dB,1.4245325326919556
20260821,P0171,171,FSC E190,ITDWeightedMAE,us,17.20262890990567
20260821,P0171,171,FSC E190,FullSphereLSD,dB,3.3435737848123126
20260821,P0171,171,FSC E190,HFFirstDifferenceMAE,dB/bin,0.48162221908569336
20260821,P0171,171,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.31027740240097046
20260821,P0171,171,FSC E190,MultiScaleNotchDepthMAE,dB,0.54107064008712769
20260822,P0171,171,FiLM-SIREN E130,FullSphereERB,dB,0.77193684250013395
20260822,P0171,171,FiLM-SIREN E130,Contralateral25ERB,dB,1.1587001406186399
20260822,P0171,171,FiLM-SIREN E130,ERBBandILDMean,dB,1.4799509048461914
20260822,P0171,171,FiLM-SIREN E130,ITDWeightedMAE,us,17.303412305278421
20260822,P0171,171,FiLM-SIREN E130,FullSphereLSD,dB,3.6199725788546422
20260822,P0171,171,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.57640880346298218
20260822,P0171,171,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.3998909592628479
20260822,P0171,171,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.62109071016311646
20260822,P0171,171,FSC E190,FullSphereERB,dB,0.75163208338422005
20260822,P0171,171,FSC E190,Contralateral25ERB,dB,1.1547535135862099
20260822,P0171,171,FSC E190,ERBBandILDMean,dB,1.4135591983795166
20260822,P0171,171,FSC E190,ITDWeightedMAE,us,17.314480728281094
20260822,P0171,171,FSC E190,FullSphereLSD,dB,3.3679239271652239
20260822,P0171,171,FSC E190,HFFirstDifferenceMAE,dB/bin,0.47790884971618652
20260822,P0171,171,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.30277732014656067
20260822,P0171,171,FSC E190,MultiScaleNotchDepthMAE,dB,0.53956711292266846
20260823,P0171,171,FiLM-SIREN E130,FullSphereERB,dB,0.76904938618147201
20260823,P0171,171,FiLM-SIREN E130,Contralateral25ERB,dB,1.15983525273028
20260823,P0171,171,FiLM-SIREN E130,ERBBandILDMean,dB,1.470664381980896
20260823,P0171,171,FiLM-SIREN E130,ITDWeightedMAE,us,17.37519873786303
20260823,P0171,171,FiLM-SIREN E130,FullSphereLSD,dB,3.6311912898733718
20260823,P0171,171,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.57559025287628174
20260823,P0171,171,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.39526495337486267
20260823,P0171,171,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.62115329504013062
20260823,P0171,171,FSC E190,FullSphereERB,dB,0.74913280996281295
20260823,P0171,171,FSC E190,Contralateral25ERB,dB,1.16560259546247
20260823,P0171,171,FSC E190,ERBBandILDMean,dB,1.393064022064209
20260823,P0171,171,FSC E190,ITDWeightedMAE,us,17.314413966803851
20260823,P0171,171,FSC E190,FullSphereLSD,dB,3.3510906158484772
20260823,P0171,171,FSC E190,HFFirstDifferenceMAE,dB/bin,0.47996565699577332
20260823,P0171,171,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.30574521422386169
20260823,P0171,171,FSC E190,MultiScaleNotchDepthMAE,dB,0.54020971059799194
20260821,P0172,172,FiLM-SIREN E130,FullSphereERB,dB,0.77563535882188905
20260821,P0172,172,FiLM-SIREN E130,Contralateral25ERB,dB,1.1734909070308399
20260821,P0172,172,FiLM-SIREN E130,ERBBandILDMean,dB,1.3897244930267334
20260821,P0172,172,FiLM-SIREN E130,ITDWeightedMAE,us,15.37636532611878
20260821,P0172,172,FiLM-SIREN E130,FullSphereLSD,dB,3.3493182260734198
20260821,P0172,172,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.48133343458175659
20260821,P0172,172,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.32216000556945801
20260821,P0172,172,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.50135040283203125
20260821,P0172,172,FSC E190,FullSphereERB,dB,0.75039868560932399
20260821,P0172,172,FSC E190,Contralateral25ERB,dB,1.1649412879702501
20260821,P0172,172,FSC E190,ERBBandILDMean,dB,1.3043655157089233
20260821,P0172,172,FSC E190,ITDWeightedMAE,us,15.340277516385157
20260821,P0172,172,FSC E190,FullSphereLSD,dB,3.0551097009922481
20260821,P0172,172,FSC E190,HFFirstDifferenceMAE,dB/bin,0.39164254069328308
20260821,P0172,172,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.23893345892429352
20260821,P0172,172,FSC E190,MultiScaleNotchDepthMAE,dB,0.42366489768028259
20260822,P0172,172,FiLM-SIREN E130,FullSphereERB,dB,0.77142193396569503
20260822,P0172,172,FiLM-SIREN E130,Contralateral25ERB,dB,1.14730977876999
20260822,P0172,172,FiLM-SIREN E130,ERBBandILDMean,dB,1.4053823947906494
20260822,P0172,172,FiLM-SIREN E130,ITDWeightedMAE,us,15.4453567442895
20260822,P0172,172,FiLM-SIREN E130,FullSphereLSD,dB,3.3367637529154299
20260822,P0172,172,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.47279876470565796
20260822,P0172,172,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.30963027477264404
20260822,P0172,172,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.49306216835975647
20260822,P0172,172,FSC E190,FullSphereERB,dB,0.74248478637503901
20260822,P0172,172,FSC E190,Contralateral25ERB,dB,1.1349096262429099
20260822,P0172,172,FSC E190,ERBBandILDMean,dB,1.3051658868789673
20260822,P0172,172,FSC E190,ITDWeightedMAE,us,15.384416008699056
20260822,P0172,172,FSC E190,FullSphereLSD,dB,3.0588201007691183
20260822,P0172,172,FSC E190,HFFirstDifferenceMAE,dB/bin,0.38988551497459412
20260822,P0172,172,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.23503449559211731
20260822,P0172,172,FSC E190,MultiScaleNotchDepthMAE,dB,0.42472466826438904
20260823,P0172,172,FiLM-SIREN E130,FullSphereERB,dB,0.76168528059400198
20260823,P0172,172,FiLM-SIREN E130,Contralateral25ERB,dB,1.1307240868250901
20260823,P0172,172,FiLM-SIREN E130,ERBBandILDMean,dB,1.3638925552368164
20260823,P0172,172,FiLM-SIREN E130,ITDWeightedMAE,us,15.407631472892943
20260823,P0172,172,FiLM-SIREN E130,FullSphereLSD,dB,3.3533603449376588
20260823,P0172,172,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.46572169661521912
20260823,P0172,172,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.29866373538970947
20260823,P0172,172,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.48794937133789062
20260823,P0172,172,FSC E190,FullSphereERB,dB,0.74094253397580701
20260823,P0172,172,FSC E190,Contralateral25ERB,dB,1.1270156356976599
20260823,P0172,172,FSC E190,ERBBandILDMean,dB,1.2884705066680908
20260823,P0172,172,FSC E190,ITDWeightedMAE,us,15.294428757686696
20260823,P0172,172,FSC E190,FullSphereLSD,dB,3.0745162183605661
20260823,P0172,172,FSC E190,HFFirstDifferenceMAE,dB/bin,0.39002090692520142
20260823,P0172,172,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.23512855172157288
20260823,P0172,172,FSC E190,MultiScaleNotchDepthMAE,dB,0.42280450463294983
20260821,P0174,174,FiLM-SIREN E130,FullSphereERB,dB,0.80619844770888405
20260821,P0174,174,FiLM-SIREN E130,Contralateral25ERB,dB,1.2077615057153901
20260821,P0174,174,FiLM-SIREN E130,ERBBandILDMean,dB,1.56439208984375
20260821,P0174,174,FiLM-SIREN E130,ITDWeightedMAE,us,16.520922560266833
20260821,P0174,174,FiLM-SIREN E130,FullSphereLSD,dB,4.0345742749970626
20260821,P0174,174,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.51275074481964111
20260821,P0174,174,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.30603876709938049
20260821,P0174,174,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.64492374658584595
20260821,P0174,174,FSC E190,FullSphereERB,dB,0.77337529562014695
20260821,P0174,174,FSC E190,Contralateral25ERB,dB,1.1946515545558201
20260821,P0174,174,FSC E190,ERBBandILDMean,dB,1.4861829280853271
20260821,P0174,174,FSC E190,ITDWeightedMAE,us,16.452319727851439
20260821,P0174,174,FSC E190,FullSphereLSD,dB,3.7618709106666435
20260821,P0174,174,FSC E190,HFFirstDifferenceMAE,dB/bin,0.43638640642166138
20260821,P0174,174,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.24233080446720123
20260821,P0174,174,FSC E190,MultiScaleNotchDepthMAE,dB,0.56956177949905396
20260822,P0174,174,FiLM-SIREN E130,FullSphereERB,dB,0.803437951021028
20260822,P0174,174,FiLM-SIREN E130,Contralateral25ERB,dB,1.2120518146604899
20260822,P0174,174,FiLM-SIREN E130,ERBBandILDMean,dB,1.560041069984436
20260822,P0174,174,FiLM-SIREN E130,ITDWeightedMAE,us,16.421258213003927
20260822,P0174,174,FiLM-SIREN E130,FullSphereLSD,dB,3.9954801218880855
20260822,P0174,174,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.51306611299514771
20260822,P0174,174,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.30621534585952759
20260822,P0174,174,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.64702045917510986
20260822,P0174,174,FSC E190,FullSphereERB,dB,0.77016504617848602
20260822,P0174,174,FSC E190,Contralateral25ERB,dB,1.19702028210001
20260822,P0174,174,FSC E190,ERBBandILDMean,dB,1.4834952354431152
20260822,P0174,174,FSC E190,ITDWeightedMAE,us,16.409311673828604
20260822,P0174,174,FSC E190,FullSphereLSD,dB,3.7325188964931293
20260822,P0174,174,FSC E190,HFFirstDifferenceMAE,dB/bin,0.43480327725410461
20260822,P0174,174,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.24008196592330933
20260822,P0174,174,FSC E190,MultiScaleNotchDepthMAE,dB,0.56777936220169067
20260823,P0174,174,FiLM-SIREN E130,FullSphereERB,dB,0.80602451094254901
20260823,P0174,174,FiLM-SIREN E130,Contralateral25ERB,dB,1.1787408094699501
20260823,P0174,174,FiLM-SIREN E130,ERBBandILDMean,dB,1.559450626373291
20260823,P0174,174,FiLM-SIREN E130,ITDWeightedMAE,us,16.395447402800968
20260823,P0174,174,FiLM-SIREN E130,FullSphereLSD,dB,4.0337200852274915
20260823,P0174,174,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.51053780317306519
20260823,P0174,174,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.30302372574806213
20260823,P0174,174,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.64387458562850952
20260823,P0174,174,FSC E190,FullSphereERB,dB,0.77884270549312695
20260823,P0174,174,FSC E190,Contralateral25ERB,dB,1.1798611441592399
20260823,P0174,174,FSC E190,ERBBandILDMean,dB,1.4998670816421509
20260823,P0174,174,FSC E190,ITDWeightedMAE,us,16.38269440314323
20260823,P0174,174,FSC E190,FullSphereLSD,dB,3.752971304602311
20260823,P0174,174,FSC E190,HFFirstDifferenceMAE,dB/bin,0.43543937802314758
20260823,P0174,174,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.2426924854516983
20260823,P0174,174,FSC E190,MultiScaleNotchDepthMAE,dB,0.56839793920516968
20260821,P0193,193,FiLM-SIREN E130,FullSphereERB,dB,0.78252685928014298
20260821,P0193,193,FiLM-SIREN E130,Contralateral25ERB,dB,1.1049330711819101
20260821,P0193,193,FiLM-SIREN E130,ERBBandILDMean,dB,1.4767071008682251
20260821,P0193,193,FiLM-SIREN E130,ITDWeightedMAE,us,17.430963915649421
20260821,P0193,193,FiLM-SIREN E130,FullSphereLSD,dB,3.4588049120900228
20260821,P0193,193,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.41801905632019043
20260821,P0193,193,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.24933607876300812
20260821,P0193,193,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.47670376300811768
20260821,P0193,193,FSC E190,FullSphereERB,dB,0.76577182890030704
20260821,P0193,193,FSC E190,Contralateral25ERB,dB,1.1044140207502799
20260821,P0193,193,FSC E190,ERBBandILDMean,dB,1.4476249217987061
20260821,P0193,193,FSC E190,ITDWeightedMAE,us,17.383670281944962
20260821,P0193,193,FSC E190,FullSphereLSD,dB,3.2294774032213844
20260821,P0193,193,FSC E190,HFFirstDifferenceMAE,dB/bin,0.35652130842208862
20260821,P0193,193,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.19818970561027527
20260821,P0193,193,FSC E190,MultiScaleNotchDepthMAE,dB,0.41869136691093445
20260822,P0193,193,FiLM-SIREN E130,FullSphereERB,dB,0.78352821829739305
20260822,P0193,193,FiLM-SIREN E130,Contralateral25ERB,dB,1.1264425706928101
20260822,P0193,193,FiLM-SIREN E130,ERBBandILDMean,dB,1.4757596254348755
20260822,P0193,193,FiLM-SIREN E130,ITDWeightedMAE,us,17.532596516161078
20260822,P0193,193,FiLM-SIREN E130,FullSphereLSD,dB,3.4501421586577399
20260822,P0193,193,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.41900643706321716
20260822,P0193,193,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.25098642706871033
20260822,P0193,193,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.47421097755432129
20260822,P0193,193,FSC E190,FullSphereERB,dB,0.76209234480416299
20260822,P0193,193,FSC E190,Contralateral25ERB,dB,1.11509390559635
20260822,P0193,193,FSC E190,ERBBandILDMean,dB,1.4341276884078979
20260822,P0193,193,FSC E190,ITDWeightedMAE,us,17.557943462376684
20260822,P0193,193,FSC E190,FullSphereLSD,dB,3.2091921023079046
20260822,P0193,193,FSC E190,HFFirstDifferenceMAE,dB/bin,0.35528901219367981
20260822,P0193,193,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.1975160539150238
20260822,P0193,193,FSC E190,MultiScaleNotchDepthMAE,dB,0.41696658730506897
20260823,P0193,193,FiLM-SIREN E130,FullSphereERB,dB,0.77917851465718901
20260823,P0193,193,FiLM-SIREN E130,Contralateral25ERB,dB,1.1246349883340501
20260823,P0193,193,FiLM-SIREN E130,ERBBandILDMean,dB,1.4389599561691284
20260823,P0193,193,FiLM-SIREN E130,ITDWeightedMAE,us,17.430649571876444
20260823,P0193,193,FiLM-SIREN E130,FullSphereLSD,dB,3.4623528918238282
20260823,P0193,193,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.41652682423591614
20260823,P0193,193,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.24956008791923523
20260823,P0193,193,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.47301673889160156
20260823,P0193,193,FSC E190,FullSphereERB,dB,0.76712183073432705
20260823,P0193,193,FSC E190,Contralateral25ERB,dB,1.12743601495276
20260823,P0193,193,FSC E190,ERBBandILDMean,dB,1.4118307828903198
20260823,P0193,193,FSC E190,ITDWeightedMAE,us,17.365531269240776
20260823,P0193,193,FSC E190,FullSphereLSD,dB,3.2242332549007919
20260823,P0193,193,FSC E190,HFFirstDifferenceMAE,dB/bin,0.35672232508659363
20260823,P0193,193,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.20069743692874908
20260823,P0193,193,FSC E190,MultiScaleNotchDepthMAE,dB,0.41766396164894104
20260821,P0194,194,FiLM-SIREN E130,FullSphereERB,dB,0.82858005011012104
20260821,P0194,194,FiLM-SIREN E130,Contralateral25ERB,dB,1.2755336437853599
20260821,P0194,194,FiLM-SIREN E130,ERBBandILDMean,dB,1.7158206701278687
20260821,P0194,194,FiLM-SIREN E130,ITDWeightedMAE,us,19.313435723796637
20260821,P0194,194,FiLM-SIREN E130,FullSphereLSD,dB,3.5401279812843356
20260821,P0194,194,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.52512538433074951
